time_sec,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,ori_w,linear_vel_x,angular_vel_z
5.838257495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.937930116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.037942462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.137828403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.23830451,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.337835302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.437949476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.537760982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.637925398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.73778049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.838176178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.937947683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.038130083,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.137933781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.23814447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.337822787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.437964802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.537600558,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.637584038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.73700673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.837474805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.936941274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.037119706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.136716613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.237416119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.337750365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.43719085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.536717513,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.638430081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.738198642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.838333328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.938228293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.038205661,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.138663143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.238017641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.338364046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.438874522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.53846458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.637765347,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.738313201,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.837398184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.937621897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.037861835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.137813858,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.237712951,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.337722353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.438336768,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.537996556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.637845344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.738266248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.838275585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.937149969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.037746879,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.137264487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.23841713,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.338288894,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.4383198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.537107524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.638223142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.737855185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.837952429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.937833698,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.038402735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.137106648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.238317534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.338206962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.438354384,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.538516623,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.637986292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.737934699,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.838145227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.937838968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.038134972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.137909772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.238187535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.337908509,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.438400104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.539070297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.638606785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.738187402,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.838206883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.938033621,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.038127249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.138004741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.238238758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.337819887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.438059248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.538405557,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.638425582,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.738108155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.83807493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.938273298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.038269002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.138076987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.238016466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.337805506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.438301613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.537988218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.638055412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.737994602,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.838128487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.937228703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.037648646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.139381214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.238308431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.338090783,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.438012533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.537798181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.638291663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.738303176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.838404259,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.938885805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.038621596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.139949957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.238984601,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.337287955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.438275247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.537992477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.638372227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.738703911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.838391252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.937543661,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.037670217,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.137178031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.237599831,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.337476746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.438436901,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.537519771,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.637774141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.73716467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.837628167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.937202959,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.037978116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.138512143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.238545448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.337763011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.438474773,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.53898304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.637836686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.738714758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.837889887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.93711689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.037732617,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.137311985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.237662006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.338394792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.438839856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.538505468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.637673909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.738424168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.838456225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.938527163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.03823332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.138139132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.239145209,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.339412794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.439192042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.538432453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.638548449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.738702142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.838441516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.93921664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.038504094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.138935877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.23853003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.338643977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.438300564,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.537894141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.638277122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.738202199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.838289426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.938515537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.038323202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.137729251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.238359858,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.337966011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.438034453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.537737281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.637998146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.737720143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.838365598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.937815009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.038298186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.139215619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.237879305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.337272394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.438697494,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.538330911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.63863645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.737916063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.838153566,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.937951214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.038498681,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.138746842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.238997018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.337919466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.437807677,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.538080222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.637489471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.737538584,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.837370153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.937509349,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.038098738,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.138420021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.238815034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.338734254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.438793735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.538382031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.638371302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.738835566,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.838522425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.938337097,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.038507079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.137208302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.238094661,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.338143422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.438194775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.537929764,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.637526956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.737739307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.838059309,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.93740286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.039345354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.138800269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.238517977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.338778714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.438753871,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.538738342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.638765213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.738441576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.83912236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.938397556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.038901725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.138420418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.238562942,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.338358477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.437779759,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.538412893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.638723967,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.73857944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.838494307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.938258865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.039181962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.138383683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.238590081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.338766814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.43913693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.538127124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.640641958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.739242378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.837995602,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.9381804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.038942178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.138828532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.23956871,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.337722617,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.438742836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.539439108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.638857285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.738952703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.838765103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.938764997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.037888347,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.137693514,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.238607778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.338442163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.437957175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.537597728,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.637593974,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.738025788,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.838324894,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.938141325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.040912393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.138858868,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.238899116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.338650713,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.438633198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.538971025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.637930337,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
