time_sec,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,ori_w,linear_vel_x,angular_vel_z
9.027408015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.127908534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.22809045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.328098119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.410379422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.526915687,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.627806588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.729020733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.828438237,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.927665655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.028079483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.128316409,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.228229067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.328494314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.427740132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.528556118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.627287998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.726447221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.828218346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.927486596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.027347925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.12623405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.226939504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.326751167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.44006386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.527080469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.727714422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.827052148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.927932169,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.027977472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.128261471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.228575328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.328308715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.455166281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.51277847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.626345668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.728349505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.828020203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.029077339,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.127864613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.228925888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.327226136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.427629724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.527623249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.627590309,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.72714289,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.827513901,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.927213911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.025555345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.126110074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.226983279,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.335546201,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.430856485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.928264817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.027721971,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.130023995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.228395382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.528091627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.628077407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.82875981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.929458193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.993766175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.052459043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.126343755,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.234984824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.326952331,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.429136655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.529081123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.628113365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.728341362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.828096479,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.93070117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.02795034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.128527918,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.228933362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.327999269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.428147616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.52943082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.627555893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.727703472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.829185082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.928146538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.326866673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.427273205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.526439308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.630307757,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.728460991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.810054429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.927002933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.026294833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.128832802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.229151075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.428711709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.511604042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.628925775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.72846482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.828146878,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.910641948,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.226725536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.327745306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.426571909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.526277807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.626361704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.727064438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.827868104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.928408305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.027339808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.133584982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.232715628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.33950911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.427722147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.729012529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.828838752,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.911317149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.030130233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.12839496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.227838961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.331421159,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.427614195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.730563197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.828071321,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.328524243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.428291424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.528174449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.628364269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.729422569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.828400313,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23.929924742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.028359202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.128552831,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.227456588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.328695214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.428190545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.528862879,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.627711723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.828370221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.92764692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.027961961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.1105923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.228493062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.329903342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.629543617,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.931299456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.027644946,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.131876928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.228143694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.332409054,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.629312206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.727473825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26.928301641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.028732686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.228030207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.528985825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.729788809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.828812155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.928058997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.02849865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.128075872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.227956689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.428144963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.510877481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.628094923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.72879785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.828014707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28.930026545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.027109053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.228190511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.328776313,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.428744461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.528768099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.628498863,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.730063164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.929208456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.027699271,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.129343096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.229155334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.327702599,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.427927525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.529452465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.729683556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.811383301,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.93099939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.228040147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.330699112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.627922276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.728607122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.811266742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.930317658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.227917283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.31125904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.427865964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.531011475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.628384809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.729059703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.829786087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.92861989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.028174743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.127767966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.228450316,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.326982124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.529715705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.629547976,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.729587423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.828020444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.928032338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34.028009254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34.127841269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34.22809938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34.310928222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34.527955887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34.628273968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34.728822553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34.82870593,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34.928357266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35.227677306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35.327931608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35.427941198,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35.528379955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35.628374536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35.830020078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.02839075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.128511064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.228710804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.428209037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.530404145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.629745775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.728295504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.827733681,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.928562052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.028445941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.128135871,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.227659363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.327571446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.429187749,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.528382685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.628470486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.728007611,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.827838186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.928344913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38.027565611,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38.131176034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38.228482134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38.327473223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38.428379741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38.528432564,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38.628630897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38.711236659,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38.828075368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38.911040119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39.227846613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
